,id,band_id,influencer_id,feedback,score
6464,928202,33595,1987,very catchy country / rock vibes <3 a bit too familiar-sounding for us though and the writing is a bit too repetitive for me at times <3 sorry ,0.0
6465,928203,33595,2587,"Hey! What a great video! :) I think the lyrics and the vocals are really good, and so is the production quality too. I just felt like the song went a bit further towards country style than what I am personally looking for, unfortunately ",0.0
6466,928204,33595,2632,"Hello there
i listened your song well, it was not really bad, but i think it would be more great if the vocal more like clear and strong.
hope you good luck
thanks",0.0
6467,928205,33595,3144,"Thank you so much for sending us your masterpiece it's So catchy 🔥 I really enjoy listening your music  it's stuck on my head now. 
I want to tell you that I have shared this amazing piece on our channel playlists . You deserve more support for your great work . Don't stop making music.",1.0
6468,928206,19941,907,"Hey! thank you so much for your submission, I like the sound quality of this production, the chords are nice and I like the chill atmosphere of this but maybe the style is a bit too basic and not that extraordinary enough to keep me connected the whole time, there are some good sections but others are a bit too empty to me. Sorry, I'll have to pass this time but I hope my feedback is helpful. Have a great day!",0.0
6469,928209,28920,2508,"Hi Ysul.

Your style is quite interesting. Strange, but interesting. Keep on crafting your art!

Good luck,
TIS Team",0.0
6470,928212,28920,3211,"Bonsoir Ysul,

Je dois bien avouer que le titre me plaît bien. Ton univers est très intéressant, mais il n'est pas abouti.
Le titre a du potentiel, réarrangé et une modification du texte pour le rendre plus ""accrocheur"" serait l'idéal.

Tu dois construire tes textes sur la base d'un sujet (exemple ""emprise""  et de l'écrire avec des mots clés (exemple : 1er couplet ""hallucination"", refrain ""sous ton emprise"", 2ème couplet ""sans lendemain"" etc etc 
Dans ton cas, ton texte est trop ""histoire racontée""

Continue, je suis certains que nous pourrons nous retrouver sur une collaboration future.
Je te suis de prêt.

Belle soirée,
Christophe.
",0.0
6471,928213,10268,135,"I really like the post-punk vibe of the guitars, it's a well-performed song with good vocals. Unfortunatly, it's just not giving me a hook that really draws me in as a lisitener. ",0.0
6472,928214,10268,335,"Bonjour Alex le Play. Merci de nous faire parvenir le tout. Nous allons passer notre tour. Je trouve que la production n'est pas étincelente. De plus, les voix très maniérés, c'est plus ou moins notre truc. Désolé. Bonne continuation!",0.0
6473,928216,10268,1035,J'aime les atmosphères sombres mais je préférerais des guitares au rythme rapide avec une dynamique plus contagieuse.,0.0
6474,928217,10268,1330,"Nice chord progression and you have a good tone, however the song wasn't very appealing to me. Thank you for sharing.",0.0
6475,928218,10268,1339,"I appreciate your description, it is hard to promote without live shows. You have a really dark sound that is a bit much for my taste. But you do this dark style well. Thanks for the listen.",0.0
6476,928219,10268,2207,"thank you for your submission, unfortunately this song doesn't really fit into our playlist genre or mood",0.0
6477,928220,10268,2727,"Salut Alex Le Play!

Je suis très heureux de l'évolution de vos idées ici, les sons et les zones de votre créativité sont très agréables à entendre mais je ne peux pas m'y connecter pleinement.

J'ai envie de traiter et de mixer correctement vos voix et certains sons ici, envoyez-nous plus <3",0.0
6478,928221,10268,3014,"Hello Alex!

Thanks so much for requesting us to review your track. This was quite an interesting song in terms of instrumentation, but also the way that you've delivered the vocals. Seriously the way that you sing is quite unique, but it sets you apart from the rest! The overall highlight was just how groovy the bass line was as soon as it kicked in after the opening. Really enjoyed this track! Looking forward to more just like it.


Additionally, we'd love to check you out on Instagram if you have one. Feel free to follow us at ours: @wewriteaboutmusic

Take care!",0.25
6479,928223,10268,3229,"Hey there! Cool track you have here, nice sounds and ambience, really well worked. Unfortunately we feel it wouldn't fit the playlist well, so we have to pass this one. 
Thanks for sharing, really appreciate.",0.0
6480,928225,10268,3448,"Good interpretation, the melody could be a little more dynamic, If the arrangment had a beats-base with some indie sad mix, it would fit well in our type of Music, and we certainly would share It.

Thankz for the contact, good lucky on your career, and keep on with The good job.",0.0
6481,928226,10268,3485,"Salut Alex,

Merci de nous avoir contacté et de ton intérêt pour Dig It!
Ton morceau est original et a beaucoup de personnalité mais est toutefois un peu éloigné de l'univers musical de ce que nous recherchons pour le moment.
Bon courage pour la sortie de ton projet malgré la situation difficile actuelle.",0.0
6482,928228,4433,520,"Bonjour,

Dans un premier temps merci de votre prise de contact auprès de l’équipe d’aficia.

J’ai ici le plaisir de vous confirmer que nous avons fait le choix d’intégrer votre titre dans l’une de nos playlists thématiques. Cette intégration sera effectuée rapidement et en fonction de la disponibilité de votre titre.

Nos playlists sont mises en avant sur l’ensemble de nos réseaux sociaux comme sur notre site. Elles restent disponibles sur Deezer, Spotify, Apple Music et SoundCloud.

Un lien vous sera transmis dès l’intégration de votre titre dans nos sélections.

À très vite,
Chris pour aficia.

Suivre aficia :

Site : https://www.aficia.info/ 
Twitter : https://www.instagram.com/aficiaOff/ 
Instagram : https://www.twitter.com/aficiaOff/ 
Facebook : https://www.facebook.com/aficiaOff/
TikTok : https://tiktok.com/@aficiaoff 
YouTube : https://www.youtube.com/aficiaoff 

AFICIA MUSIC TALENT : Envie de montrer ton talent ? aficia organise, chaque mois, un ‘talent web’. C’est simple, c’est rapide et c’est parfait pour exposer ton talent. Pour en savoir plus, et pourquoi pas t’inscrire, c’est juste ici : https://www.aficia.info/amt 
",1.0
6483,928229,4433,537,"
Bonjour. Nous avons bien reçu votre proposition et nous vous en remercions, mais après écoute, votre morceau n'entre pas dans ce que nous couvrons. Ce qui n'est pas un jugement sur votre musique, mais un constat par rapport à notre mandat. 
Même si nous restons à l'écoute de toute l’actualité musicale, notre ligne éditoriale est résolument rock franco. Voici un exemple des artistes que nous défendons : Stupéflip, La Pietà, Therapie Taxi, Les Hôtesses d’Hilaire, Radio Elvis, Feu! Chatterton, Süeür… 
Bonne continuation à vous.",0.0
6484,928230,4433,3408,"Bonjour, merci de m'avoir contacté. Votre morceau ne correspond malheureusement pas à l'univers de ma chaîne. Je vous souhaite une excellente continuation.

Belle journée,
ABCRAP",0.0
6485,928231,25852,777,"Thanks for sharing your work with me.
Nice production here, however I'm looking for drone ambient stuff that are beat-less and less experimental
Best regards
Lauge",0.0
6486,928232,25852,1250,"HI Niknak, 

Thanks for the submission. I enjoyed the quality production but felt that the arrangement didn't really grab me. Consider further honing overall song structure and verse/chorus transitions. cc",0.0
6487,928233,25852,2525,"
Hello and thank you very much for your submission! i listened to the song and i think the song is special but great, especially love the nice mystic mood! 
unfortunately its very hard to say which playlist that could fit.
For me, this sound is between much genres and a niche we didn't support! sorry! Maybe next time! :) Thank you
",0.0
6488,928234,17629,110,"Une touchante chanson française piano-voix en duo avec une approche vocale contrastante entre les timbres féminins et masculins sur cette interprétation remplie d'émotions. Lette performance intimiste porte à tendre l'oreille sur la poésie imagée qui vient faire vibrer ce qui reste de vivant.

Voici les liens vers les playlists :
https://www.youtube.com/playlist?list=PLQQEx2JoJCJvNq3MCR2mn2n_leb_2RUxM

https://open.spotify.com/playlist/51Niu8B80IN61NtFGx0AoM

https://deezer.page.link/rTCXWwG2QvMeBsWh8",1.0
6489,928236,17629,335,"Bonjour Marie. Merci de nous faire parvenir le tout. Nous ne sommes pas très fans de spoken word. Je suis désolé. Il y a des trucs bien dans la chanson, mais nous ne sommes pas le bon public! Bonne continuation!",0.0
6490,928238,17629,478,"Bonjour et merci pour l'envoie de ce morceau qui nous a bien accroché et que nous allons relayer d'ici qques semaines sur le Cargo!

Renaud",1.0
6491,928239,17629,518,"Bonjour Marie Amali,
Nous ne sommes pas totalement sensibles à la chanson qui est certes belle, réussie mais très classique. Nous n'y avons pas trouvé quelque chose de nouveau, de rare",0.0
6492,928240,17629,537,"
Bonjour. Nous avons bien reçu votre proposition et nous vous en remercions, mais après écoute, votre morceau n'entre pas dans ce que nous couvrons. Ce qui n'est pas un jugement sur votre musique, mais un constat par rapport à notre mandat. 
Même si nous restons à l'écoute de toute l’actualité musicale, notre ligne éditoriale est résolument rock franco. Voici un exemple des artistes que nous défendons : Stupéflip, La Pietà, Therapie Taxi, Les Hôtesses d’Hilaire, Radio Elvis, Feu! Chatterton, Süeür… 
Bonne continuation à vous.",0.0
6493,928242,17629,620,"Bonjour,
Merci de partager avec nous ce titre qui donne envie de retrouver la fête dans les yeux vite vite ! Il est très beau, le piano et les deux voix se mêlent parfaitement. 
J'ai également écouté les 2 autres titres que l'on trouve dans Soundcloud. La voix de Marie Amali est d'une douceur et d'une profondeur exquise.
Mais malheureusement, il manque un petit quelque pour que nous soyons complétement embarqués. Pour que l'univers musical nous parle pleinement. Ceci est une question de sensibilité. 
Nous vous souhaitons une belle continuation. 
L'équipe du Sac à Son",0.0
6494,928244,17629,1642,"Bonjour Marie,


Merci pour le partage.
Actuellement le titre ne correspond pas à notre ligne de programmation.

N'hésitez pas à nous envoyer vos prochains sons.

Bonne continuation,


André
Le Labo",0.0
